precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_mean,roc_std,model
0.998,0.0040000000000000036,0.8511624649859945,0.02266366976813729,0.91861547181273,0.014127556251492215,0.9915120691361696,0.0028570031188574316,Naive Bayes
0.9872566002134338,0.014422763278965816,0.6672268907563026,0.0372603511105102,0.7958660397411081,0.029890769057081462,0.9914799489280199,0.0025971101317867427,Logistic Regression
0.9831583136489679,0.0184282223745803,0.8779131652661064,0.03254582540240726,0.9273055047474669,0.023028039434262574,0.0,0.0,SVM
0.9901538461538462,0.010956071511202366,0.8411204481792716,0.020605730100022788,0.9094579910056847,0.014547665776496414,0.0,0.0,Voting Hard
0.9937188644688645,0.0051381317452666,0.7909523809523809,0.02658768728165672,0.8805690326445044,0.016710113470527935,0.9931142108328853,0.0024217000826721527,Voting Soft
0.9761186521004117,0.01285411525201382,0.8946078431372548,0.026399501423908702,0.9334942623871564,0.019468780763589794,0.9931526886138687,0.0024662213230559364,Stacking
0.9366397656623626,0.02885811289828778,0.30955182072829135,0.050507561204525264,0.4635532603802962,0.06011828007263167,0.9018525982532015,0.010393414634088407,AdaBoost (Stumps)
